time,energy_1D
1917-06-19 00:00:00+00:00,0.0
1917-06-20 00:00:00+00:00,0.0
1917-06-21 00:00:00+00:00,0.0
1917-06-22 00:00:00+00:00,0.0
1917-06-23 00:00:00+00:00,0.0
1917-06-24 00:00:00+00:00,6456542290.346562
1917-06-25 00:00:00+00:00,74989420.93324558
1917-06-26 00:00:00+00:00,1000000000000.0
1917-06-27 00:00:00+00:00,933254300.7969923
1917-06-28 00:00:00+00:00,1737800828.7493763
1917-06-29 00:00:00+00:00,1230268770.812381
1917-06-30 00:00:00+00:00,1956576991.1443315
1917-07-01 00:00:00+00:00,242661009.50824142
1917-07-02 00:00:00+00:00,0.0
1917-07-03 00:00:00+00:00,0.0
1917-07-04 00:00:00+00:00,111783460502.22357
1917-07-05 00:00:00+00:00,0.0
1917-07-06 00:00:00+00:00,0.0
1917-07-07 00:00:00+00:00,0.0
1917-07-08 00:00:00+00:00,0.0
1917-07-09 00:00:00+00:00,204173794.46695316
1917-07-10 00:00:00+00:00,0.0
1917-07-11 00:00:00+00:00,3589219346.45005
1917-07-12 00:00:00+00:00,1513561248.436207
1917-07-13 00:00:00+00:00,0.0
1917-07-14 00:00:00+00:00,0.0
1917-07-15 00:00:00+00:00,7700863401.794602
1917-07-16 00:00:00+00:00,841395141.6451964
1917-07-17 00:00:00+00:00,0.0
1917-07-18 00:00:00+00:00,1230268770.812381
1917-07-19 00:00:00+00:00,0.0
1917-07-20 00:00:00+00:00,0.0
1917-07-21 00:00:00+00:00,0.0
1917-07-22 00:00:00+00:00,0.0
1917-07-23 00:00:00+00:00,0.0
1917-07-24 00:00:00+00:00,149623565.60944358
1917-07-25 00:00:00+00:00,4852035295.491065
1917-07-26 00:00:00+00:00,15848931.924611108
1917-07-27 00:00:00+00:00,26424089624.435715
1917-07-28 00:00:00+00:00,0.0
1917-07-29 00:00:00+00:00,196255217824.82547
1917-07-30 00:00:00+00:00,30062486193.14939
1917-07-31 00:00:00+00:00,933254300.7969923
1917-08-01 00:00:00+00:00,0.0
1917-08-02 00:00:00+00:00,0.0
1917-08-03 00:00:00+00:00,0.0
1917-08-04 00:00:00+00:00,0.0
1917-08-05 00:00:00+00:00,15190510722.716965
1917-08-06 00:00:00+00:00,537031796.3702532
1917-08-07 00:00:00+00:00,732824533.1389045
1917-08-08 00:00:00+00:00,0.0
1917-08-09 00:00:00+00:00,0.0
1917-08-10 00:00:00+00:00,0.0
1917-08-11 00:00:00+00:00,0.0
1917-08-12 00:00:00+00:00,0.0
1917-08-13 00:00:00+00:00,0.0
1917-08-14 00:00:00+00:00,0.0
1917-08-15 00:00:00+00:00,0.0
1917-08-16 00:00:00+00:00,0.0
1917-08-17 00:00:00+00:00,0.0
1917-08-18 00:00:00+00:00,0.0
1917-08-19 00:00:00+00:00,0.0
1917-08-20 00:00:00+00:00,537031796.3702532
1917-08-21 00:00:00+00:00,2315151825.9380217
1917-08-22 00:00:00+00:00,0.0
1917-08-23 00:00:00+00:00,0.0
1917-08-24 00:00:00+00:00,0.0
1917-08-25 00:00:00+00:00,0.0
1917-08-26 00:00:00+00:00,0.0
1917-08-27 00:00:00+00:00,0.0
1917-08-28 00:00:00+00:00,0.0
1917-08-29 00:00:00+00:00,0.0
1917-08-30 00:00:00+00:00,4415704473.533121
1917-08-31 00:00:00+00:00,37583740428.84435
1917-09-01 00:00:00+00:00,0.0
1917-09-02 00:00:00+00:00,0.0
1917-09-03 00:00:00+00:00,2818382.931264449
1917-09-04 00:00:00+00:00,1566751070.1081502
1917-09-05 00:00:00+00:00,0.0
1917-09-06 00:00:00+00:00,0.0
1917-09-07 00:00:00+00:00,841395141.6451964
1917-09-08 00:00:00+00:00,0.0
1917-09-09 00:00:00+00:00,0.0
1917-09-10 00:00:00+00:00,0.0
1917-09-11 00:00:00+00:00,0.0
1917-09-12 00:00:00+00:00,0.0
1917-09-13 00:00:00+00:00,0.0
1917-09-14 00:00:00+00:00,0.0
1917-09-15 00:00:00+00:00,2818382931.264449
1917-09-16 00:00:00+00:00,0.0
1917-09-17 00:00:00+00:00,0.0
1917-09-18 00:00:00+00:00,0.0
1917-09-19 00:00:00+00:00,0.0
1917-09-20 00:00:00+00:00,1927524913.1909366
1917-09-21 00:00:00+00:00,0.0
1917-09-22 00:00:00+00:00,0.0
1917-09-23 00:00:00+00:00,0.0
1917-09-24 00:00:00+00:00,2290867652.76777
1917-09-25 00:00:00+00:00,0.0
1917-09-26 00:00:00+00:00,0.0
1917-09-27 00:00:00+00:00,0.0
1917-09-28 00:00:00+00:00,0.0
1917-09-29 00:00:00+00:00,0.0
1917-09-30 00:00:00+00:00,0.0
1917-10-01 00:00:00+00:00,0.0
1917-10-02 00:00:00+00:00,0.0
1917-10-03 00:00:00+00:00,0.0
1917-10-04 00:00:00+00:00,0.0
1917-10-05 00:00:00+00:00,0.0
1917-10-06 00:00:00+00:00,200209343.52391222
1917-10-07 00:00:00+00:00,2213094709.605641
1917-10-08 00:00:00+00:00,0.0
1917-10-09 00:00:00+00:00,0.0
1917-10-10 00:00:00+00:00,0.0
1917-10-11 00:00:00+00:00,0.0
1917-10-12 00:00:00+00:00,0.0
1917-10-13 00:00:00+00:00,0.0
1917-10-14 00:00:00+00:00,0.0
1917-10-15 00:00:00+00:00,0.0
1917-10-16 00:00:00+00:00,0.0
1917-10-17 00:00:00+00:00,0.0
1917-10-18 00:00:00+00:00,266162577.13922936
1917-10-19 00:00:00+00:00,2818382931.264449
1917-10-20 00:00:00+00:00,0.0
1917-10-21 00:00:00+00:00,0.0
1917-10-22 00:00:00+00:00,0.0
1917-10-23 00:00:00+00:00,0.0
1917-10-24 00:00:00+00:00,0.0
1917-10-25 00:00:00+00:00,0.0
1917-10-26 00:00:00+00:00,15848931.924611108
1917-10-27 00:00:00+00:00,0.0
1917-10-28 00:00:00+00:00,1995262314.9688828
1917-10-29 00:00:00+00:00,3126079367.1239624
1917-10-30 00:00:00+00:00,0.0
1917-10-31 00:00:00+00:00,0.0
1917-11-01 00:00:00+00:00,0.0
1917-11-02 00:00:00+00:00,0.0
1917-11-03 00:00:00+00:00,0.0
1917-11-04 00:00:00+00:00,24831331052.95568
1917-11-05 00:00:00+00:00,130316677.84523001
1917-11-06 00:00:00+00:00,0.0
1917-11-07 00:00:00+00:00,0.0
1917-11-08 00:00:00+00:00,0.0
1917-11-09 00:00:00+00:00,0.0
1917-11-10 00:00:00+00:00,0.0
1917-11-11 00:00:00+00:00,0.0
1917-11-12 00:00:00+00:00,0.0
1917-11-13 00:00:00+00:00,732824533.1389045
1917-11-14 00:00:00+00:00,1566751070.1081502
1917-11-15 00:00:00+00:00,0.0
1917-11-16 00:00:00+00:00,186339321385.91605
1917-11-17 00:00:00+00:00,0.0
1917-11-18 00:00:00+00:00,0.0
1917-11-19 00:00:00+00:00,0.0
1917-11-20 00:00:00+00:00,0.0
1917-11-21 00:00:00+00:00,0.0
1917-11-22 00:00:00+00:00,0.0
1917-11-23 00:00:00+00:00,0.0
1917-11-24 00:00:00+00:00,2630267991.8953815
1917-11-25 00:00:00+00:00,0.0
1917-11-26 00:00:00+00:00,0.0
1917-11-27 00:00:00+00:00,0.0
1917-11-28 00:00:00+00:00,1114462182.4579694
1917-11-29 00:00:00+00:00,0.0
1917-11-30 00:00:00+00:00,870963589.9560796
1917-12-01 00:00:00+00:00,0.0
1917-12-02 00:00:00+00:00,105925372.51772854
1917-12-03 00:00:00+00:00,0.0
1917-12-04 00:00:00+00:00,0.0
1917-12-05 00:00:00+00:00,0.0
1917-12-06 00:00:00+00:00,0.0
1917-12-07 00:00:00+00:00,0.0
1917-12-08 00:00:00+00:00,0.0
1917-12-09 00:00:00+00:00,0.0
1917-12-10 00:00:00+00:00,0.0
1917-12-11 00:00:00+00:00,0.0
1917-12-12 00:00:00+00:00,89125093.8133744
1917-12-13 00:00:00+00:00,0.0
1917-12-14 00:00:00+00:00,0.0
1917-12-15 00:00:00+00:00,0.0
1917-12-16 00:00:00+00:00,0.0
1917-12-17 00:00:00+00:00,0.0
1917-12-18 00:00:00+00:00,0.0
1917-12-19 00:00:00+00:00,0.0
1917-12-20 00:00:00+00:00,0.0
1917-12-21 00:00:00+00:00,10548289558.829523
1917-12-22 00:00:00+00:00,0.0
1917-12-23 00:00:00+00:00,0.0
1917-12-24 00:00:00+00:00,683911647.2814279
1917-12-25 00:00:00+00:00,0.0
1917-12-26 00:00:00+00:00,575439937.3371567
1917-12-27 00:00:00+00:00,149623565.60944358
1917-12-28 00:00:00+00:00,4120975190.9733043
1917-12-29 00:00:00+00:00,58884365535.55884
1917-12-30 00:00:00+00:00,0.0
1917-12-31 00:00:00+00:00,0.0
1918-01-01 00:00:00+00:00,0.0
1918-01-02 00:00:00+00:00,0.0
1918-01-03 00:00:00+00:00,0.0
1918-01-04 00:00:00+00:00,3361248331.1025248
1918-01-05 00:00:00+00:00,0.0
1918-01-06 00:00:00+00:00,0.0
1918-01-07 00:00:00+00:00,0.0
1918-01-08 00:00:00+00:00,0.0
1918-01-09 00:00:00+00:00,0.0
1918-01-10 00:00:00+00:00,0.0
1918-01-11 00:00:00+00:00,0.0
1918-01-12 00:00:00+00:00,0.0
1918-01-13 00:00:00+00:00,0.0
1918-01-14 00:00:00+00:00,0.0
1918-01-15 00:00:00+00:00,0.0
1918-01-16 00:00:00+00:00,1144603204.7806566
1918-01-17 00:00:00+00:00,0.0
1918-01-18 00:00:00+00:00,0.0
1918-01-19 00:00:00+00:00,0.0
1918-01-20 00:00:00+00:00,0.0
1918-01-21 00:00:00+00:00,3845917820.4535275
1918-01-22 00:00:00+00:00,0.0
1918-01-23 00:00:00+00:00,0.0
1918-01-24 00:00:00+00:00,0.0
1918-01-25 00:00:00+00:00,3981071705.5349855
1918-01-26 00:00:00+00:00,0.0
1918-01-27 00:00:00+00:00,332967504.04830086
1918-01-28 00:00:00+00:00,0.0
1918-01-29 00:00:00+00:00,0.0
1918-01-30 00:00:00+00:00,0.0
1918-01-31 00:00:00+00:00,0.0
1918-02-01 00:00:00+00:00,0.0
1918-02-02 00:00:00+00:00,0.0
1918-02-03 00:00:00+00:00,0.0
1918-02-04 00:00:00+00:00,1412537544.6227496
1918-02-05 00:00:00+00:00,0.0
1918-02-06 00:00:00+00:00,0.0
1918-02-07 00:00:00+00:00,22387211385.683468
1918-02-08 00:00:00+00:00,0.0
1918-02-09 00:00:00+00:00,421696503.42858225
1918-02-10 00:00:00+00:00,0.0
1918-02-11 00:00:00+00:00,0.0
1918-02-12 00:00:00+00:00,3375648385.0990725
1918-02-13 00:00:00+00:00,118845998273.77858
1918-02-14 00:00:00+00:00,0.0
1918-02-15 00:00:00+00:00,0.0
1918-02-16 00:00:00+00:00,0.0
1918-02-17 00:00:00+00:00,0.0
1918-02-18 00:00:00+00:00,0.0
1918-02-19 00:00:00+00:00,2540972705.549301
1918-02-20 00:00:00+00:00,0.0
1918-02-21 00:00:00+00:00,0.0
1918-02-22 00:00:00+00:00,0.0
1918-02-23 00:00:00+00:00,0.0
1918-02-24 00:00:00+00:00,0.0
1918-02-25 00:00:00+00:00,0.0
1918-02-26 00:00:00+00:00,0.0
1918-02-27 00:00:00+00:00,0.0
1918-02-28 00:00:00+00:00,0.0
1918-03-01 00:00:00+00:00,0.0
1918-03-02 00:00:00+00:00,0.0
1918-03-03 00:00:00+00:00,0.0
1918-03-04 00:00:00+00:00,0.0
1918-03-05 00:00:00+00:00,0.0
1918-03-06 00:00:00+00:00,0.0
1918-03-07 00:00:00+00:00,0.0
1918-03-08 00:00:00+00:00,0.0
1918-03-09 00:00:00+00:00,0.0
1918-03-10 00:00:00+00:00,0.0
1918-03-11 00:00:00+00:00,0.0
1918-03-12 00:00:00+00:00,0.0
1918-03-13 00:00:00+00:00,0.0
1918-03-14 00:00:00+00:00,0.0
1918-03-15 00:00:00+00:00,0.0
1918-03-16 00:00:00+00:00,0.0
1918-03-17 00:00:00+00:00,393550075.45577806
1918-03-18 00:00:00+00:00,0.0
1918-03-19 00:00:00+00:00,4731512589.614813
1918-03-20 00:00:00+00:00,0.0
1918-03-21 00:00:00+00:00,0.0
1918-03-22 00:00:00+00:00,758577575.029182
1918-03-23 00:00:00+00:00,0.0
1918-03-24 00:00:00+00:00,2290867652.76777
1918-03-25 00:00:00+00:00,0.0
1918-03-26 00:00:00+00:00,0.0
1918-03-27 00:00:00+00:00,3467368504.525324
1918-03-28 00:00:00+00:00,0.0
1918-03-29 00:00:00+00:00,0.0
1918-03-30 00:00:00+00:00,0.0
1918-03-31 00:00:00+00:00,0.0
1918-04-01 00:00:00+00:00,0.0
1918-04-02 00:00:00+00:00,0.0
1918-04-03 00:00:00+00:00,0.0
1918-04-04 00:00:00+00:00,0.0
1918-04-05 00:00:00+00:00,0.0
1918-04-06 00:00:00+00:00,0.0
1918-04-07 00:00:00+00:00,0.0
1918-04-08 00:00:00+00:00,0.0
1918-04-09 00:00:00+00:00,0.0
1918-04-10 00:00:00+00:00,7943282.347242805
1918-04-11 00:00:00+00:00,0.0
1918-04-12 00:00:00+00:00,0.0
1918-04-13 00:00:00+00:00,2818382931.264449
1918-04-14 00:00:00+00:00,0.0
1918-04-15 00:00:00+00:00,0.0
1918-04-16 00:00:00+00:00,0.0
1918-04-17 00:00:00+00:00,1071519305.2376049
1918-04-18 00:00:00+00:00,0.0
1918-04-19 00:00:00+00:00,0.0
1918-04-20 00:00:00+00:00,0.0
1918-04-21 00:00:00+00:00,11220184543.019653
1918-04-22 00:00:00+00:00,0.0
1918-04-23 00:00:00+00:00,0.0
1918-04-24 00:00:00+00:00,37583740.428844355
1918-04-25 00:00:00+00:00,407380277.8041122
1918-04-26 00:00:00+00:00,0.0
1918-04-27 00:00:00+00:00,550711253.8406156
1918-04-28 00:00:00+00:00,0.0
1918-04-29 00:00:00+00:00,0.0
1918-04-30 00:00:00+00:00,0.0
1918-05-01 00:00:00+00:00,31622776.60168379
1918-05-02 00:00:00+00:00,0.0
1918-05-03 00:00:00+00:00,0.0
1918-05-04 00:00:00+00:00,3589219346.45005
1918-05-05 00:00:00+00:00,0.0
1918-05-06 00:00:00+00:00,0.0
1918-05-07 00:00:00+00:00,0.0
1918-05-08 00:00:00+00:00,0.0
1918-05-09 00:00:00+00:00,0.0
1918-05-10 00:00:00+00:00,0.0
1918-05-11 00:00:00+00:00,0.0
1918-05-12 00:00:00+00:00,0.0
1918-05-13 00:00:00+00:00,0.0
1918-05-14 00:00:00+00:00,0.0
1918-05-15 00:00:00+00:00,0.0
1918-05-16 00:00:00+00:00,683911647.2814279
1918-05-17 00:00:00+00:00,0.0
1918-05-18 00:00:00+00:00,0.0
1918-05-19 00:00:00+00:00,0.0
1918-05-20 00:00:00+00:00,130123223528.10323
1918-05-21 00:00:00+00:00,0.0
1918-05-22 00:00:00+00:00,0.0
1918-05-23 00:00:00+00:00,32734069487.88386
1918-05-24 00:00:00+00:00,0.0
1918-05-25 00:00:00+00:00,14791083881.682072
1918-05-26 00:00:00+00:00,0.0
1918-05-27 00:00:00+00:00,0.0
1918-05-28 00:00:00+00:00,0.0
1918-05-29 00:00:00+00:00,0.0
1918-05-30 00:00:00+00:00,0.0
1918-05-31 00:00:00+00:00,1737800828.7493763
1918-06-01 00:00:00+00:00,0.0
1918-06-02 00:00:00+00:00,0.0
1918-06-03 00:00:00+00:00,9440608762.859264
1918-06-04 00:00:00+00:00,9468670089.833206
1918-06-05 00:00:00+00:00,785235634.6100711
1918-06-06 00:00:00+00:00,31622776.60168379
1918-06-07 00:00:00+00:00,5069907082.747044
1918-06-08 00:00:00+00:00,1071519305.2376049
1918-06-09 00:00:00+00:00,0.0
1918-06-10 00:00:00+00:00,0.0
1918-06-11 00:00:00+00:00,933254300.7969923
1918-06-12 00:00:00+00:00,0.0
1918-06-13 00:00:00+00:00,758577575.029182
1918-06-14 00:00:00+00:00,0.0
1918-06-15 00:00:00+00:00,0.0
1918-06-16 00:00:00+00:00,3886686187.9485188
1918-06-17 00:00:00+00:00,0.0
1918-06-18 00:00:00+00:00,0.0
1918-06-19 00:00:00+00:00,0.0
1918-06-20 00:00:00+00:00,0.0
1918-06-21 00:00:00+00:00,0.0
1918-06-22 00:00:00+00:00,683911647.2814279
1918-06-23 00:00:00+00:00,0.0
1918-06-24 00:00:00+00:00,3715352290.971728
1918-06-25 00:00:00+00:00,0.0
1918-06-26 00:00:00+00:00,1393517981.1465008
1918-06-27 00:00:00+00:00,1071519305.2376049
1918-06-28 00:00:00+00:00,0.0
1918-06-29 00:00:00+00:00,0.0
1918-06-30 00:00:00+00:00,0.0
1918-07-01 00:00:00+00:00,13561678752.392546
1918-07-02 00:00:00+00:00,0.0
1918-07-03 00:00:00+00:00,234422881531.99274
1918-07-04 00:00:00+00:00,278612116.8629772
1918-07-05 00:00:00+00:00,0.0
1918-07-06 00:00:00+00:00,0.0
1918-07-07 00:00:00+00:00,0.0
1918-07-08 00:00:00+00:00,51286138399.136375
1918-07-09 00:00:00+00:00,0.0
1918-07-10 00:00:00+00:00,0.0
1918-07-11 00:00:00+00:00,117489755.49395302
1918-07-12 00:00:00+00:00,0.0
1918-07-13 00:00:00+00:00,0.0
1918-07-14 00:00:00+00:00,0.0
1918-07-15 00:00:00+00:00,5623413251.903491
1918-07-16 00:00:00+00:00,785235634.6100711
1918-07-17 00:00:00+00:00,0.0
1918-07-18 00:00:00+00:00,0.0
1918-07-19 00:00:00+00:00,0.0
1918-07-20 00:00:00+00:00,0.0
1918-07-21 00:00:00+00:00,11948443955.47444
1918-07-22 00:00:00+00:00,0.0
1918-07-23 00:00:00+00:00,0.0
1918-07-24 00:00:00+00:00,1798870915.1287837
1918-07-25 00:00:00+00:00,2137962089.5022326
1918-07-26 00:00:00+00:00,0.0
1918-07-27 00:00:00+00:00,0.0
1918-07-28 00:00:00+00:00,0.0
1918-07-29 00:00:00+00:00,12882495516.931322
1918-07-30 00:00:00+00:00,0.0
1918-07-31 00:00:00+00:00,3981071705.5349855
1918-08-01 00:00:00+00:00,0.0
1918-08-02 00:00:00+00:00,0.0
1918-08-03 00:00:00+00:00,0.0
1918-08-04 00:00:00+00:00,0.0
1918-08-05 00:00:00+00:00,1737800828.7493763
1918-08-06 00:00:00+00:00,0.0
1918-08-07 00:00:00+00:00,0.0
1918-08-08 00:00:00+00:00,10839269140.212038
1918-08-09 00:00:00+00:00,421696503.42858225
1918-08-10 00:00:00+00:00,160324539.06900418
1918-08-11 00:00:00+00:00,121618600.06463654
1918-08-12 00:00:00+00:00,0.0
1918-08-13 00:00:00+00:00,0.0
1918-08-14 00:00:00+00:00,0.0
1918-08-15 00:00:00+00:00,2835996939371.0063
1918-08-16 00:00:00+00:00,3722701308.077915
1918-08-17 00:00:00+00:00,4120975190.9733043
1918-08-18 00:00:00+00:00,1513561248.436207
1918-08-19 00:00:00+00:00,0.0
1918-08-20 00:00:00+00:00,0.0
1918-08-21 00:00:00+00:00,1995262.3149688828
1918-08-22 00:00:00+00:00,0.0
1918-08-23 00:00:00+00:00,20192270901.068707
1918-08-24 00:00:00+00:00,0.0
1918-08-25 00:00:00+00:00,0.0
1918-08-26 00:00:00+00:00,0.0
1918-08-27 00:00:00+00:00,0.0
1918-08-28 00:00:00+00:00,0.0
1918-08-29 00:00:00+00:00,467735141.28719807
1918-08-30 00:00:00+00:00,0.0
1918-08-31 00:00:00+00:00,2213094709.605641
1918-09-01 00:00:00+00:00,0.0
1918-09-02 00:00:00+00:00,2540972705.549301
1918-09-03 00:00:00+00:00,0.0
1918-09-04 00:00:00+00:00,0.0
1918-09-05 00:00:00+00:00,1462177174.4567213
1918-09-06 00:00:00+00:00,95499258.60214369
1918-09-07 00:00:00+00:00,1412537544622.7495
1918-09-08 00:00:00+00:00,2213094709.605641
1918-09-09 00:00:00+00:00,0.0
1918-09-10 00:00:00+00:00,0.0
1918-09-11 00:00:00+00:00,0.0
1918-09-12 00:00:00+00:00,616595001.8614835
1918-09-13 00:00:00+00:00,1071519305.2376049
1918-09-14 00:00:00+00:00,5623413251.903491
1918-09-15 00:00:00+00:00,0.0
1918-09-16 00:00:00+00:00,0.0
1918-09-17 00:00:00+00:00,0.0
1918-09-18 00:00:00+00:00,0.0
1918-09-19 00:00:00+00:00,0.0
1918-09-20 00:00:00+00:00,0.0
1918-09-21 00:00:00+00:00,0.0
1918-09-22 00:00:00+00:00,5821032177.708721
1918-09-23 00:00:00+00:00,0.0
1918-09-24 00:00:00+00:00,0.0
1918-09-25 00:00:00+00:00,0.0
1918-09-26 00:00:00+00:00,0.0
1918-09-27 00:00:00+00:00,0.0
1918-09-28 00:00:00+00:00,0.0
1918-09-29 00:00:00+00:00,3715352290.971728
1918-09-30 00:00:00+00:00,20647146730.70907
1918-10-01 00:00:00+00:00,0.0
1918-10-02 00:00:00+00:00,0.0
1918-10-03 00:00:00+00:00,0.0
1918-10-04 00:00:00+00:00,0.0
1918-10-05 00:00:00+00:00,0.0
1918-10-06 00:00:00+00:00,0.0
1918-10-07 00:00:00+00:00,0.0
1918-10-08 00:00:00+00:00,0.0
1918-10-09 00:00:00+00:00,0.0
1918-10-10 00:00:00+00:00,0.0
1918-10-11 00:00:00+00:00,46080896759.71891
1918-10-12 00:00:00+00:00,484172367.5840999
1918-10-13 00:00:00+00:00,0.0
1918-10-14 00:00:00+00:00,3786772815.131559
1918-10-15 00:00:00+00:00,0.0
1918-10-16 00:00:00+00:00,4903411606.936359
1918-10-17 00:00:00+00:00,0.0
1918-10-18 00:00:00+00:00,484172367.5840999
1918-10-19 00:00:00+00:00,3981071705.5349855
1918-10-20 00:00:00+00:00,0.0
1918-10-21 00:00:00+00:00,0.0
1918-10-22 00:00:00+00:00,0.0
1918-10-23 00:00:00+00:00,0.0
1918-10-24 00:00:00+00:00,0.0
1918-10-25 00:00:00+00:00,3349654391.5782657
1918-10-26 00:00:00+00:00,0.0
1918-10-27 00:00:00+00:00,90022832147.08588
1918-10-28 00:00:00+00:00,0.0
1918-10-29 00:00:00+00:00,0.0
1918-10-30 00:00:00+00:00,0.0
1918-10-31 00:00:00+00:00,0.0
1918-11-01 00:00:00+00:00,0.0
1918-11-02 00:00:00+00:00,1995262314.9688828
1918-11-03 00:00:00+00:00,11220184543.019653
1918-11-04 00:00:00+00:00,0.0
1918-11-05 00:00:00+00:00,0.0
1918-11-06 00:00:00+00:00,218776162.3949552
1918-11-07 00:00:00+00:00,0.0
1918-11-08 00:00:00+00:00,555904257270.4049
1918-11-09 00:00:00+00:00,0.0
1918-11-10 00:00:00+00:00,575439937.3371567
1918-11-11 00:00:00+00:00,1412537544.6227496
1918-11-12 00:00:00+00:00,1513561248.436207
1918-11-13 00:00:00+00:00,226464430.75930616
1918-11-14 00:00:00+00:00,1364583136.5889237
1918-11-15 00:00:00+00:00,0.0
1918-11-16 00:00:00+00:00,0.0
1918-11-17 00:00:00+00:00,0.0
1918-11-18 00:00:00+00:00,0.0
1918-11-19 00:00:00+00:00,0.0
1918-11-20 00:00:00+00:00,0.0
1918-11-21 00:00:00+00:00,0.0
1918-11-22 00:00:00+00:00,2454708915.6850333
1918-11-23 00:00:00+00:00,13335214321.63324
1918-11-24 00:00:00+00:00,0.0
1918-11-25 00:00:00+00:00,278612116.8629772
1918-11-26 00:00:00+00:00,0.0
1918-11-27 00:00:00+00:00,0.0
1918-11-28 00:00:00+00:00,0.0
1918-11-29 00:00:00+00:00,1927524913.1909366
1918-11-30 00:00:00+00:00,6025595860.743568
1918-12-01 00:00:00+00:00,9120108393.559076
1918-12-02 00:00:00+00:00,38904514499.42805
1918-12-03 00:00:00+00:00,0.0
1918-12-04 00:00:00+00:00,1039123238384.8801
1918-12-05 00:00:00+00:00,0.0
1918-12-06 00:00:00+00:00,24831331052.95568
1918-12-07 00:00:00+00:00,0.0
1918-12-08 00:00:00+00:00,0.0
1918-12-09 00:00:00+00:00,3857349451.631748
1918-12-10 00:00:00+00:00,0.0
1918-12-11 00:00:00+00:00,0.0
1918-12-12 00:00:00+00:00,0.0
1918-12-13 00:00:00+00:00,0.0
1918-12-14 00:00:00+00:00,0.0
1918-12-15 00:00:00+00:00,0.0
1918-12-16 00:00:00+00:00,1273503081.0166628
1918-12-17 00:00:00+00:00,0.0
1918-12-18 00:00:00+00:00,0.0
1918-12-19 00:00:00+00:00,0.0
1918-12-20 00:00:00+00:00,0.0
1918-12-21 00:00:00+00:00,1995262314.9688828
1918-12-22 00:00:00+00:00,0.0
1918-12-23 00:00:00+00:00,0.0
1918-12-24 00:00:00+00:00,0.0
1918-12-25 00:00:00+00:00,0.0
1918-12-26 00:00:00+00:00,0.0
1918-12-27 00:00:00+00:00,0.0
1918-12-28 00:00:00+00:00,2371373705.6616554
1918-12-29 00:00:00+00:00,0.0
1918-12-30 00:00:00+00:00,0.0
1918-12-31 00:00:00+00:00,0.0
1919-01-01 00:00:00+00:00,566500288892.0186
1919-01-02 00:00:00+00:00,0.0
1919-01-03 00:00:00+00:00,0.0
1919-01-04 00:00:00+00:00,0.0
1919-01-05 00:00:00+00:00,4469968982.48287
1919-01-06 00:00:00+00:00,10115794542.59896
1919-01-07 00:00:00+00:00,0.0
1919-01-08 00:00:00+00:00,0.0
1919-01-09 00:00:00+00:00,0.0
1919-01-10 00:00:00+00:00,0.0
1919-01-11 00:00:00+00:00,0.0
1919-01-12 00:00:00+00:00,0.0
1919-01-13 00:00:00+00:00,0.0
1919-01-14 00:00:00+00:00,0.0
1919-01-15 00:00:00+00:00,0.0
1919-01-16 00:00:00+00:00,0.0
1919-01-17 00:00:00+00:00,1737800828.7493763
1919-01-18 00:00:00+00:00,2917427014.001166
1919-01-19 00:00:00+00:00,0.0
1919-01-20 00:00:00+00:00,0.0
1919-01-21 00:00:00+00:00,0.0
1919-01-22 00:00:00+00:00,0.0
1919-01-23 00:00:00+00:00,0.0
1919-01-24 00:00:00+00:00,0.0
1919-01-25 00:00:00+00:00,0.0
1919-01-26 00:00:00+00:00,0.0
1919-01-27 00:00:00+00:00,0.0
1919-01-28 00:00:00+00:00,0.0
1919-01-29 00:00:00+00:00,0.0
1919-01-30 00:00:00+00:00,0.0
1919-01-31 00:00:00+00:00,0.0
1919-02-01 00:00:00+00:00,0.0
1919-02-02 00:00:00+00:00,1273503081.0166628
1919-02-03 00:00:00+00:00,0.0
1919-02-04 00:00:00+00:00,0.0
1919-02-05 00:00:00+00:00,0.0
1919-02-06 00:00:00+00:00,0.0
1919-02-07 00:00:00+00:00,0.0
1919-02-08 00:00:00+00:00,0.0
1919-02-09 00:00:00+00:00,0.0
1919-02-10 00:00:00+00:00,0.0
1919-02-11 00:00:00+00:00,0.0
1919-02-12 00:00:00+00:00,3563883730.9474344
1919-02-13 00:00:00+00:00,0.0
1919-02-14 00:00:00+00:00,0.0
1919-02-15 00:00:00+00:00,0.0
1919-02-16 00:00:00+00:00,31622776.60168379
1919-02-17 00:00:00+00:00,0.0
1919-02-18 00:00:00+00:00,0.0
1919-02-19 00:00:00+00:00,0.0
1919-02-20 00:00:00+00:00,0.0
1919-02-21 00:00:00+00:00,0.0
1919-02-22 00:00:00+00:00,2065380155.810527
1919-02-23 00:00:00+00:00,0.0
1919-02-24 00:00:00+00:00,1995262314.9688828
1919-02-25 00:00:00+00:00,7943282.347242805
1919-02-26 00:00:00+00:00,0.0
1919-02-27 00:00:00+00:00,0.0
1919-02-28 00:00:00+00:00,0.0
1919-03-01 00:00:00+00:00,0.0
1919-03-02 00:00:00+00:00,142060742645.82593
1919-03-03 00:00:00+00:00,0.0
1919-03-04 00:00:00+00:00,0.0
1919-03-05 00:00:00+00:00,0.0
1919-03-06 00:00:00+00:00,0.0
1919-03-07 00:00:00+00:00,0.0
1919-03-08 00:00:00+00:00,0.0
1919-03-09 00:00:00+00:00,18836490894.897945
